title,genre,rating,release_date,runtime,original_language
The Reluctant Dragon,Animation Comedy Family Fantasy,6.7,1941,74.0,en
Udaan,Drama Foreign,6.7,2010,138.0,hi
Atari: Game Over,Documentary,6.7,2014,66.0,en
Go West,Comedy Western,6.7,1940,80.0,en
Anything for Her,Drama Thriller,6.7,2008,96.0,fr
The Lobster,Comedy Drama Romance Science-Fiction Thriller,6.7,2015,118.0,en
The Contender,Drama Thriller,6.7,2000,126.0,en
The Matrix Revisited,Documentary,6.7,2001,123.0,en
Support Your Local Sheriff,Comedy Western,6.7,1969,92.0,en
Wilde,Drama History,6.7,1997,118.0,en
Orphan,Horror Mystery Thriller,6.7,2009,123.0,en
Swimming with Sharks,Comedy Crime,6.7,1994,101.0,en
Superman/Batman: Public Enemies,Action Adventure Animation,6.7,2009,67.0,en
Grey Gardens,Drama History Tv-Movie,6.7,2009,104.0,en
Lady Macbeth,Drama,6.7,2017,89.0,en
Lakshya,Action Drama Foreign Romance War,6.7,2004,186.0,hi
Foster,Comedy Drama Family,6.7,2011,90.0,en
Jesse Stone: Night Passage,Crime Drama Tv-Movie Thriller,6.7,2006,89.0,en
Just Before Dawn,Horror Thriller,6.7,1981,90.0,en
From the Land of the Moon,Drama Romance,6.7,2016,120.0,fr
Bitter Harvest,Drama History Romance War,6.7,2017,103.0,en
Ruby & Quentin,Comedy Crime,6.7,2003,85.0,fr
The Merchant of Venice,Drama Romance,6.7,2004,138.0,en
Ace of Aces,Adventure Comedy,6.7,1982,100.0,fr
Secret Admirer,Comedy Romance,6.7,1985,90.0,en
Mighty Aphrodite,Comedy Romance,6.7,1995,95.0,en
Darby O'Gill and the Little People,Adventure Family Fantasy Science-Fiction,6.7,1959,93.0,en
Neds,Drama,6.7,2010,124.0,en
John Doe: Vigilante,Crime Thriller,6.7,2014,93.0,en
Macbeth,Drama,6.7,1948,107.0,en
Beyond Borders,Adventure Drama Romance War,6.7,2003,127.0,en
We Have a Pope,Comedy Drama,6.7,2011,102.0,it
Fateless,Drama War,6.7,2005,140.0,hu
The Chumscrubber,Comedy Drama,6.7,2005,108.0,en
Hesher,Drama,6.7,2010,106.0,en
The Discord,Comedy,6.7,1978,97.0,fr
Phenomena,Horror Thriller,6.7,1985,116.0,en
Fugitives,Comedy Crime,6.7,1986,95.0,fr
Oh My God!,Comedy Music,6.7,2007,96.0,pt
The Hot Rock,Action Comedy Crime,6.7,1972,101.0,en
Manitou's Shoe,Comedy Western,6.7,2001,87.0,de
The Hospital,Comedy Drama Mystery,6.7,1971,103.0,en
The Chase,Crime Drama Thriller,6.7,1966,135.0,en
Winter Passing,Comedy Drama,6.7,2006,98.0,en
Election,Crime Drama,6.7,2005,101.0,cn
Ferpect Crime,Comedy Crime Thriller,6.7,2004,105.0,es
Where the Red Fern Grows,Drama Family,6.7,1974,97.0,en
SPL 2: A Time for Consequences,Action Crime Drama,6.7,2015,120.0,cn
The Witches,Adventure Fantasy Horror,6.7,1990,91.0,en
The Railway Man,Drama History,6.7,2013,116.0,en
Reign of Assassins,Action History,6.7,2010,117.0,zh
Legendary,Drama,6.7,2010,107.0,en
The Mist,Horror Science-Fiction Thriller,6.7,2007,126.0,en
The Hidden,Action Horror Science-Fiction Thriller,6.7,1987,96.0,en
The Element of Crime,Crime Drama Science-Fiction Thriller,6.7,1984,104.0,en
Enemy,Mystery Thriller,6.7,2013,91.0,en
The Cooler,Drama Romance,6.7,2003,101.0,en
House of Tolerance,Drama,6.7,2011,122.0,fr
Coco Before Chanel,Drama History,6.7,2009,110.0,fr
The Wind and the Lion,Action Adventure Drama History,6.7,1975,119.0,en
A Family Man,Drama,6.7,2017,108.0,en
Louder Than Bombs,Drama,6.7,2015,109.0,en
The Tree,Drama,6.7,2010,100.0,en
Rent,Drama Romance,6.7,2005,135.0,en
Bubba Ho-tep,Comedy Fantasy Horror Mystery Thriller,6.7,2002,92.0,en
Once Upon a Time in China III,Action,6.7,1993,105.0,cn
Obvious Child,Comedy Romance,6.7,2014,83.0,en
Your Friend the Rat,Animation Family,6.7,2007,11.0,en
Le Mans,Action Drama,6.7,1971,104.0,en
101 Reykjavik,Comedy Drama Romance,6.7,2000,88.0,is
'71,Action Drama Thriller War,6.7,2014,99.0,en
Eden Lake,Horror Thriller,6.7,2008,91.0,en
The Adventures of Milo and Otis,Adventure Drama Family,6.7,1986,90.0,ja
Last of the Renegades,Western,6.7,1964,94.0,de
Days of Glory,Drama History War,6.7,2006,128.0,fr
An Unfinished Life,Drama,6.7,2005,108.0,en
Journey to the Center of the Earth,Adventure Family Fantasy,6.7,1959,132.0,en
The Robber,Crime Drama Thriller,6.7,2010,96.0,de
Repo! The Genetic Opera,Comedy Horror Music Science-Fiction,6.7,2008,98.0,en
The Harder They Fall,Drama,6.7,1956,109.0,en
Kill the Irishman,Action Crime Drama Thriller,6.7,2011,106.0,en
Dark Blue World,Action Drama War,6.7,2001,112.0,cs
The Stand,Adventure Drama Fantasy Horror,6.7,1994,366.0,en
The Man from the Future,Comedy Fantasy Science-Fiction,6.7,2011,106.0,pt
Chisum,Western,6.7,1970,111.0,en
Dil Dhadakne Do,Drama Family Romance,6.7,2015,170.0,hi
Returner,Action Adventure Science-Fiction,6.7,2002,116.0,ja
Messiah of Evil,Horror Mystery,6.7,1973,90.0,en
The Beast from 20:000 Fathoms,Adventure Horror Science-Fiction,6.7,1953,80.0,en
Valley of the Dolls,Drama Music Romance,6.7,1967,123.0,en
eXistenZ,Action Horror Science-Fiction Thriller,6.7,1999,97.0,en
The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Adventure Comedy Drama,6.7,2013,114.0,sv
Kiss Me: Stupid,Comedy Romance,6.7,1964,125.0,en
Descendants,Action Adventure Comedy Family,6.7,2015,112.0,en
Astral City: A Spiritual Journey,Drama,6.7,2010,109.0,en
Shenandoah,Action Adventure Drama Western,6.7,1965,105.0,en
The Year Without a Santa Claus,Animation Family,6.7,1974,51.0,en
Jaane Tu... Ya Jaane Na,Comedy Drama Romance,6.7,2008,155.0,en
Eega,Romance Science-Fiction,6.7,2012,145.0,te
A Gang Story,Crime Drama,6.7,2011,102.0,fr
The Prince and the Pauper,Animation Comedy Family,6.7,1990,25.0,en
Bleed for This,Drama,6.7,2016,116.0,en
Lorna's Silence,Crime Drama,6.7,2008,105.0,fr
The Last Station,Drama Romance,6.7,2009,112.0,en
NH10,Action,6.7,2015,115.0,hi
Just Like Brothers,Comedy,6.7,2012,0.0,fr
I Was a Male War Bride,Comedy Romance War,6.7,1949,105.0,en
The War of the Roses,Comedy Drama Thriller,6.7,1989,116.0,en
Private Parts,Comedy Drama,6.7,1997,109.0,en
The Tribe,Crime Drama,6.7,2014,130.0,uk
They Drive by Night,Crime Drama Thriller,6.7,1940,95.0,en
Bug,Horror Mystery Science-Fiction,6.7,1975,99.0,en
A Foreign Affair,Comedy Drama Romance,6.7,1948,116.0,en
The Woman in Black,Horror Mystery,6.7,1989,100.0,en
What We Did on Our Holiday,Comedy,6.7,2014,95.0,en
Lean On Me,Drama,6.7,1989,108.0,en
Sergeant Rutledge,Crime Western,6.7,1960,111.0,en
The Naked Kiss,Crime Drama,6.7,1964,93.0,en
Men Are From Mars... And That’s Where I’m Going!,Comedy,6.7,2014,108.0,pt
Offside,Comedy Drama Foreign,6.7,2006,93.0,fa
On the Beach,Drama Romance Science-Fiction,6.7,1959,134.0,en
Frozen River,Drama,6.7,2008,97.0,en
Spaceballs,Comedy Science-Fiction,6.7,1987,96.0,en
Freakonomics,Documentary,6.7,2010,93.0,en
Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,Comedy Horror Science-Fiction,6.7,1953,76.0,en
Niagara,Crime Drama Thriller,6.7,1953,92.0,en
The Return of Martin Guerre,Crime Drama History Mystery Romance,6.7,1982,122.0,fr
Secret Agent,Thriller,6.7,1936,86.0,en
The Skeleton Twins,Drama,6.7,2014,90.0,en
Max & Leon,Comedy War,6.7,2016,98.0,fr
Margin Call,Drama Thriller,6.7,2011,107.0,en
Katyn,Drama History War,6.7,2007,118.0,pl
Hang 'em High,Western,6.7,1968,114.0,en
Blinky™,Horror Science-Fiction,6.7,2011,13.0,en
We Are Marshall,Drama,6.7,2006,124.0,en
Camp X-Ray,Drama,6.7,2014,117.0,en
The Page Turner,Drama Music,6.7,2006,85.0,fr
The Miracle of Morgan’s Creek,Comedy Romance War,6.7,1944,98.0,en
The Sky Crawlers,Action Adventure Animation,6.7,2008,121.0,ja
Yellow Sky,Crime Western,6.7,1948,98.0,en
Creepshow,Comedy Fantasy Horror,6.7,1982,120.0,en
Up in Smoke,Comedy,6.7,1978,86.0,en
Dolphin Tale 2,Drama Family,6.7,2014,107.0,en
The Barefoot Contessa,Crime Drama Mystery Romance,6.7,1954,128.0,en
Alive,Action Adventure Drama Thriller,6.7,1993,120.0,en
A Hijacking,Drama Thriller,6.7,2012,103.0,da
The Bow,Drama Romance,6.7,2005,89.0,ko
The Duchess,Drama History Romance,6.7,2008,110.0,en
Catch-22,Comedy Drama War,6.7,1970,121.0,en
Dark Water,Horror Thriller,6.7,2002,101.0,ja
Tigerland,Drama War,6.7,2000,101.0,en
Enemy Mine,Drama Science-Fiction,6.7,1985,108.0,en
Gunless,Action Comedy Drama Western,6.7,2010,89.0,en
At Close Range,Crime Drama,6.7,1986,111.0,en
To End All Wars,Action Comedy Drama History,6.7,2001,108.0,en
Breakheart Pass,Mystery Thriller Western,6.7,1975,95.0,en
Pitch Black,Action Science-Fiction Thriller,6.7,2000,108.0,en
Che: Part Two,Drama History War,6.7,2009,131.0,en
I Walked with a Zombie,Drama Horror,6.7,1943,69.0,en
Chopper,Crime Drama Thriller,6.7,2000,94.0,en
Rab Ne Bana Di Jodi,Comedy Drama Romance,6.7,2008,167.0,hi
Dil Se..,Drama Romance,6.7,1998,163.0,hi
Outrage,Action Crime Drama,6.7,2010,109.0,ja
The Snows of Kilimanjaro,Comedy Drama,6.7,2011,90.0,fr
Fantastic Voyage,Adventure Science-Fiction,6.7,1966,100.0,en
Bully,Crime Drama,6.7,2001,113.0,en
Gone Nutty,Animation Comedy,6.7,2002,5.0,en
Bill & Ted's Excellent Adventure,Adventure Comedy Science-Fiction,6.7,1989,90.0,en
One False Move,Crime Drama Thriller,6.7,1992,105.0,en
Jesus' Son,Comedy Drama Romance,6.7,1999,107.0,en
Croupier,Drama Thriller,6.7,1998,94.0,en
Gomorrah,Crime Drama,6.7,2008,135.0,it
Rough Cut,Action Drama Foreign,6.7,2008,113.0,ko
What If,Comedy Drama Romance,6.7,2013,93.0,en
A Secret,Drama,6.7,2007,105.0,fr
Troll Hunter,Fantasy Horror,6.7,2010,103.0,nb
Interiors,Drama,6.7,1978,93.0,en
Night of the Eagle,Drama Horror,6.7,1962,90.0,en
Army of Crime,Drama History War,6.7,2009,139.0,fr
The Beast of War,Drama War,6.7,1988,111.0,en
Napoleon Dynamite,Comedy,6.7,2004,95.0,en
Arthur Christmas,Animation Comedy Drama Family,6.7,2011,97.0,en
Topsy-Turvy,Comedy Drama Music,6.7,1999,160.0,en
Nameless Gangster,Crime Thriller,6.7,2012,133.0,ko
Lilies of the Field,Comedy Drama,6.7,1963,94.0,en
Joan of Arc,Drama History,6.7,1999,140.0,en
Metallica: Some Kind of Monster,Documentary Music,6.7,2004,141.0,en
Royal Space Force - The Wings Of Honneamise,Animation Science-Fiction,6.7,1987,121.0,ja
The Doors,Drama Music,6.7,1991,140.0,en
The Lion King 2: Simba's Pride,Adventure Animation Family,6.7,1998,81.0,en
Emma,Comedy Drama Romance Tv-Movie,6.7,1996,107.0,en
A Christmas Tale,Comedy Drama,6.7,2008,152.0,fr
L.I.E.,Drama,6.7,2001,97.0,en
Emma,Comedy Drama Romance,6.7,1996,121.0,en
Mansfield Park,Drama Romance,6.7,1999,112.0,en
Whip It,Drama,6.7,2009,111.0,en
Suicide Kings,Action Comedy Crime Drama Thriller,6.7,1997,106.0,en
Shoulder Arms,Comedy War,6.7,1918,45.0,en
Good Hair,Comedy Documentary,6.7,2009,95.0,en
Borsalino,Crime Drama,6.7,1970,126.0,fr
Starter for 10,Comedy Drama Romance,6.7,2006,92.0,en
Police Story 3: Supercop,Action Crime Thriller,6.7,1992,95.0,cn
The Frighteners,Comedy Horror,6.7,1996,110.0,en
Paris: je t'aime,Drama Romance,6.7,2006,120.0,fr
The Mission,Action Adventure Drama Science-Fiction,6.7,1999,81.0,cn
Mother and Child,Drama Romance,6.7,2009,125.0,en
Oliver Twist,Crime Drama Family,6.7,2005,130.0,en
When Father Was Away on Business,Drama,6.7,1985,136.0,bs
The Man Who Haunted Himself,Thriller,6.7,1970,94.0,en
Death Proof,Action Thriller,6.7,2007,113.0,en
The Hound of the Baskervilles,Horror Mystery Thriller,6.7,1959,87.0,en
Speak,Drama,6.7,2004,89.0,en
Two Sons of Francisco,Drama History,6.7,2005,115.0,pt
The Horseman on the Roof,Adventure Drama Romance War,6.7,1995,135.0,en
Ten Canoes,Adventure Comedy Drama,6.7,2006,90.0,en
Dragon Tiger Gate,Action Thriller,6.7,2006,94.0,cn
Carlos,Crime Drama History Thriller,6.7,2010,338.0,en
Asterix: The Mansions of the Gods,Adventure Animation Comedy,6.7,2014,85.0,fr
Like Dandelion Dust,Drama Family,6.7,2009,100.0,en
The Grand Seduction,Comedy,6.7,2014,112.0,en
Bad Boys,Crime Drama Thriller,6.7,1983,104.0,en
Beloved,Drama Romance,6.7,2011,139.0,en
Dragon Ball Z: Bardock - The Father of Goku,Action Animation,6.7,1990,48.0,ja
Billy Liar,Comedy Drama Romance,6.7,1963,93.0,en
Joyful Noise,Comedy Music,6.7,2012,117.0,en
Mona Lisa,Crime Drama Romance,6.7,1986,104.0,en
My Brother Is an Only Child,Comedy,6.7,2007,108.0,it
Warlock,Western,6.7,1959,122.0,en
The Enforcer,Action Crime Thriller,6.7,1976,96.0,en
Unthinkable,Drama Thriller,6.7,2010,97.0,en
Bananas,Comedy,6.7,1971,82.0,en
I Am Bolt,Documentary,6.7,2016,107.0,en
The Color of Money,Drama,6.7,1986,119.0,en
Prison,Crime Drama Horror Thriller,6.7,1988,102.0,en
The Vikings,Action Adventure Drama History Romance,6.7,1958,111.0,en
Tetsuo: The Iron Man,Horror Science-Fiction,6.7,1989,67.0,ja
The Return of the Pink Panther,Comedy Crime Mystery,6.7,1975,113.0,en
Captains Courageous,Adventure Drama Family,6.7,1937,115.0,en
A Dirty Carnival,Crime Drama Thriller,6.7,2006,141.0,ko
Julia's Eyes,Horror Thriller,6.7,2010,118.0,es
Election,Comedy,6.7,1999,99.0,en
Sabotage,Mystery Thriller,6.7,1936,76.0,en
Family Plot,Comedy Crime Thriller,6.7,1976,121.0,en
Chato's Land,Action Adventure Western,6.7,1972,110.0,en
The Champ,Drama Family,6.7,1979,121.0,en
Things We Lost in the Fire,Drama,6.7,2007,113.0,en
Street Fighter II: The Animated Movie,Action Animation,6.7,1994,102.0,ja
Inside,Horror,6.7,2007,79.0,fr
The Bugs Bunny/Road Runner Movie,Animation Comedy Family,6.7,1979,98.0,en
Renaissance,Action Animation Science-Fiction,6.7,2006,105.0,fr
Son of Rambow,Comedy,6.7,2007,96.0,en
The Rainmaker,Crime Drama Thriller,6.7,1997,135.0,en
Theatre of Blood,Comedy Horror,6.7,1973,104.0,en
Bella,Drama Romance,6.7,2006,91.0,en
The Desperado Trail,Adventure Western,6.7,1965,93.0,de
The Butcher Boy,Comedy Drama,6.7,1997,110.0,en
Footnote,Comedy Drama,6.7,2011,103.0,he
Mrs. Miniver,Drama Romance War,6.7,1942,134.0,en
The In-Laws,Action Adventure Comedy,6.7,1979,103.0,en
Swing Kids,Drama Music,6.7,1993,112.0,en
Blood Punch,Horror Thriller,6.7,2014,104.0,en
Night Owls,Comedy Drama,6.7,2015,91.0,en
1 Mile to You,Drama Romance,6.7,2017,104.0,en
Graduation,Drama,6.7,2016,127.0,ro
Desert Hearts,Drama Romance,6.7,1985,96.0,en
Intacto,Action Comedy Drama Romance Science-Fiction Thriller,6.7,2001,108.0,es
Deathtrap,Comedy Crime Drama Mystery Romance Thriller,6.7,1982,116.0,en
Dog Soldiers,Action Horror Thriller,6.7,2002,105.0,en
Someone's Gaze,Animation Drama Science-Fiction,6.7,2013,7.0,ja
Minimalism: A Documentary About the Important Things,Documentary,6.7,2015,79.0,en
Man on High Heels,Action,6.7,2014,125.0,ko
The Young and Prodigious T.S. Spivet,Adventure Drama Family,6.7,2013,105.0,en
Soap and Water,Comedy,6.7,1983,109.0,en
Endless Love,Drama Romance,6.7,2014,103.0,en
The Twelve Chairs,Comedy,6.7,1970,94.0,en
Hard to Be a God,Drama Science-Fiction,6.7,2013,170.0,ru
The Rabbi's Cat,Animation Comedy,6.7,2011,100.0,fr
20th Century Boys - Chapter 1: Beginning of the End,Adventure Mystery Science-Fiction,6.7,2008,142.0,ja
Miss Violence,Drama,6.7,2013,99.0,el
Frank Herbert's Dune,Action Adventure Fantasy Science-Fiction,6.7,2000,292.0,en
Welcome to the Sticks,Comedy,6.7,2008,106.0,fr
Frosty the Snowman,Animation Family Tv-Movie,6.7,1969,25.0,en
Pepi: Luci: Bom,Comedy,6.7,1980,82.0,es
The Day of the Crows,Animation,6.7,2012,90.0,fr
Mickey's Once Upon a Christmas,Animation Comedy Family,6.7,1999,66.0,en
Zulu,Crime Drama Thriller,6.7,2013,110.0,en
The Unbelievers,Documentary,6.7,2013,77.0,en
The Bang Bang Club,Drama Romance,6.7,2010,106.0,en
Things to Come,Drama Science-Fiction,6.7,1936,100.0,en
Harry: He's Here To Help,Comedy,6.7,2000,117.0,fr
Reality,Comedy Drama,6.7,2012,110.0,en
The Choice,Drama Romance,6.7,2016,111.0,en
The Wolfpack,Documentary,6.7,2015,89.0,en
Yossi & Jagger,Drama Romance War,6.7,2002,65.0,he
Talk Radio,Drama,6.7,1988,110.0,en
At the End of the Tunnel,Crime Thriller,6.7,2016,120.0,es
Creature from the Black Lagoon,Adventure Horror Science-Fiction,6.7,1954,79.0,en
Anastasia,Comedy Drama Romance,6.7,1956,105.0,en
Fantomas Unleashed,Adventure Comedy Crime Fantasy,6.7,1965,105.0,fr
The World's End,Action Comedy Science-Fiction,6.7,2013,109.0,en
Best in Show,Comedy,6.7,2000,90.0,en
Coffee Town,Comedy,6.7,2013,87.0,en
The Major,Action Crime Drama,6.7,2013,99.0,ru
Two-Lane Blacktop,Drama,6.7,1971,102.0,en
Batman: Gotham Knight,Action Adventure Animation,6.7,2008,75.0,en
The Wall,Drama Science-Fiction,6.7,2012,104.0,de
Hopscotch,Action Adventure Comedy Thriller,6.7,1980,106.0,en
Paradise: Love,Drama,6.7,2012,120.0,de
Planet Hulk,Action Animation Science-Fiction,6.7,2010,81.0,en
Wicker Park,Drama Mystery Romance Thriller,6.7,2004,114.0,en
Von Ryan's Express,Action Drama History Thriller War,6.7,1965,117.0,en
The Scarlet Empress,Drama History Romance,6.7,1934,104.0,en
River's Edge,Crime Drama,6.7,1986,99.0,en
Paradise: Faith,Drama,6.7,2012,113.0,de
Chelsea Peretti: One of the Greats,Comedy,6.7,2014,74.0,en
The Boston Strangler,Crime Drama Mystery Thriller,6.7,1968,116.0,en
Can't Buy Me Love,Comedy Drama Family Romance,6.7,1987,94.0,en
The Club of the Misunderstood,Comedy Drama Fantasy Romance,6.7,2014,105.0,es
A Hard Day,Action Crime Thriller,6.7,2014,111.0,ko
Youth,Comedy Drama,6.7,2015,118.0,it
They Called Him Bulldozer,Action Comedy,6.7,1978,110.0,it
Heal the Living,Drama,6.7,2016,104.0,fr
Little Shop of Horrors,Comedy Horror Music,6.7,1986,94.0,en
The Devil Rides Out,Horror,6.7,1968,96.0,en
Take Me Home,Comedy Romance,6.7,2011,97.0,en
The Parade,Comedy Drama,6.7,2011,115.0,sr
Cycling with Molière,Comedy Drama,6.7,2013,104.0,fr
Mickey's Trailer,Animation,6.7,1938,7.0,en
The Paper Chase,Comedy Drama Romance,6.7,1973,113.0,en
Alice Doesn't Live Here Anymore,Drama Romance,6.7,1974,112.0,en
There's No Business Like Show Business,Comedy Drama Music Romance,6.7,1954,117.0,en
The Drop,Crime Drama,6.7,2014,106.0,en
Metallica: Through the Never,Music,6.7,2013,93.0,en
Dead Snow 2: Red vs. Dead,Action Comedy Horror,6.7,2014,100.0,no
The Odessa File,Drama Thriller,6.7,1974,130.0,en
Clouds of Sils Maria,Drama,6.7,2014,124.0,en
Madea's Big Happy Family,Comedy Drama,6.7,2011,106.0,en
Scrooged,Comedy Drama Fantasy,6.7,1988,101.0,en
The French Lieutenant's Woman,Drama Romance,6.7,1981,124.0,en
Death Comes to Pemberley,Drama Mystery Romance,6.7,2013,180.0,en
Gerontophilia,Comedy Romance,6.7,2013,90.0,en
Labor Day,Drama,6.7,2013,111.0,en
Happy Family,Comedy,6.7,2010,90.0,it
Lascars,Animation Comedy,6.7,2009,96.0,fr
Shoot to Kill,Action Adventure Crime Thriller,6.7,1988,109.0,en
The Milagro Beanfield War,Comedy Drama,6.7,1988,117.0,en
Gorillas in the Mist,Drama,6.7,1988,129.0,en
Oscar and the Lady in Pink,Drama,6.7,2009,105.0,en
A Second Chance,Drama Thriller,6.7,2014,103.0,da
PTU,Action Crime Drama,6.7,2003,88.0,cn
The Road Within,Comedy Drama,6.7,2014,100.0,en
The Fury of a Patient Man,Thriller,6.7,2016,92.0,es
Les Misérables,Drama History,6.7,2000,400.0,fr
Purge,Drama History,6.7,2012,125.0,fi
Crime Story,Action Crime Drama Thriller,6.7,1993,103.0,cn
Visitor Q,Comedy Drama Horror Thriller,6.7,2001,84.0,ja
The Black Balloon,Drama,6.7,2008,97.0,en
Antwone Fisher,Drama Romance,6.7,2002,120.0,en
Final Fantasy VII: Advent Children,Action Adventure Animation Fantasy,6.7,2005,101.0,ja
Trick 'r Treat,Horror Thriller,6.7,2007,82.0,en
Guru,Drama,6.7,2007,166.0,hi
Fighter In The Wind,Action Drama,6.7,2004,120.0,ko
Three… Extremes,Horror,6.7,2004,125.0,ko
Do You Believe?,Drama Fantasy,6.7,2015,115.0,en
Shinjuku Incident,Action Crime Drama Thriller,6.7,2009,119.0,zh
Harry Brown,Action Crime Drama Thriller,6.7,2009,103.0,en
DuckTales: The Movie - Treasure of the Lost Lamp,Adventure Animation Comedy Family Fantasy,6.7,1990,74.0,en
And Then There Were None,Crime Drama Mystery,6.7,1945,97.0,en
Barefoot,Comedy Drama Romance,6.7,2005,110.0,de
A Snake of June,Drama Foreign Romance Thriller,6.7,2002,77.0,ja
Summer Storm,Comedy Drama,6.7,2004,98.0,de
Holes,Adventure Comedy Drama Family,6.7,2003,117.0,en
Escape from Sobibor,Drama Tv-Movie Thriller War,6.7,1987,143.0,en
La Novia,Drama Romance,6.7,2015,93.0,es
Like Minds,Crime Horror Mystery Thriller,6.7,2006,110.0,en
Two English Girls,Drama Romance,6.7,1971,130.0,fr
A.C.A.B.: All Cops Are Bastards,Action Crime Drama,6.7,2012,112.0,it
Matador,Drama Thriller,6.7,1986,110.0,es
The Last Seduction,Mystery Romance Thriller,6.7,1994,110.0,en
Murder Most Foul,Comedy Crime Drama Mystery Thriller,6.7,1964,90.0,en
Hunter × Hunter: Phantom Rouge,Adventure Animation,6.7,2013,97.0,ja
Eagle vs Shark,Comedy Romance,6.7,2007,87.0,en
Legend,Crime Thriller,6.7,2015,131.0,en
Flowers,Drama,6.7,2014,99.0,eu
Valmont,Drama Romance,6.7,1989,137.0,en
The Blood of a Poet,Drama Fantasy,6.7,1932,55.0,fr
No Escape,Action Thriller,6.7,2015,103.0,en
Away We Go,Comedy Drama Romance,6.7,2009,98.0,en
Antibodies,Crime Drama Thriller,6.7,2005,127.0,de
In Paris,Comedy Drama,6.7,2006,92.0,fr
Dark Blue Almost Black,Drama,6.7,2006,105.0,es
36th Precinct,Crime Drama Thriller,6.7,2004,111.0,fr
Ghost in the Shell Arise - Border 3: Ghost Tears,Action Animation Science-Fiction,6.7,2014,59.0,ja
Dirty Mary Crazy Larry,Action Adventure Crime,6.7,1974,93.0,en
Lone Wolf and Cub: Baby Cart to Hades,Action Drama,6.7,1972,89.0,ja
The Devil-Doll,Horror Science-Fiction,6.7,1936,78.0,en
Akeelah and the Bee,Drama,6.7,2006,112.0,en
Afro Samurai: Resurrection,Animation,6.7,2009,91.0,en
Animal Kingdom,Crime Drama Thriller,6.7,2010,113.0,en
Spider Forest,Drama Foreign Horror Mystery Thriller,6.7,2004,112.0,ko
Mujhse Shaadi Karogi,Comedy Drama Foreign Romance,6.7,2004,164.0,en
Kaho Naa... Pyaar Hai,Drama Romance,6.7,2000,178.0,hi
Hard Times,Drama,6.7,1975,93.0,en
Overboard,Comedy Romance,6.7,1987,106.0,en
Silent Movie,Comedy,6.7,1976,86.0,en
Night of the Living Dead,Horror,6.7,1990,88.0,en
Dragon Ball Z: Return of Cooler,Action Animation,6.7,1992,46.0,ja
The Whisperer in Darkness,Horror Mystery Science-Fiction Thriller,6.7,2011,104.0,en
Leningrad Cowboys Go America,Comedy,6.7,1989,78.0,en
War of the Arrows,Action Drama History Thriller,6.7,2011,122.0,ko
Rolling Thunder,Action Crime Drama Thriller,6.7,1977,95.0,en
Florence Foster Jenkins,Comedy Drama,6.7,2016,110.0,en
